filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u_star,TKE,L,(z-d)/L,bowen_ratio,T_star,model,x_peak,x_offset,x_10,x_30,x_50,x_70,x_90,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov,u_mean,v_mean,w_mean,ts_mean,u_mean.1,v_mean.1,w_mean.1,ts_mean.1
FINO_MGC__2006_02_01_00_10.txt,2006-02-01,00:10,32.0069,0,5997,5997,0.168648,1,2.21317,2,-9999.0,274.201,274.201,101300.0,1.28706,1005.17,0.0225045,-9999,-9999,-9999,657.536,-9999,-9999,-9999,-9999,-0.861665,3.31541,-0.0649789,3.42617,-5.84876e-14,2.91612e-15,3.42617,5.10426,327.696,104.569,-1.08671,-9999,0.361986,0.697322,-1883.26,-0.0212397,-9999,-0.00472589,0,961.527,-145.915,330.061,821.899,1253.45,1757.98,2633.77,0.143324,1.17669,1.9908,1.1117,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.379183,0.844058,0.171404,0.00103485,0.00153882,-2.02719,2.5149,-0.071353,272.987,-1.52128,-2.98515,0.01191,273.783
FINO_MGC__2006_02_01_01_10.txt,2006-02-01,01:10,32.0486,0,5997,5997,0.0470309,1,5.36666,1,-0.945407,274.057,274.057,101300.0,1.28773,1005.17,0.0224927,-9999,-9999,-9999,650.759,-9999,-9999,-9999,-9999,0.153272,1.92949,-0.00583602,1.93558,-6.89952e-15,1.59144e-14,1.93558,4.00474,343.256,85.4582,-0.172754,-9999,0.191108,0.602442,-114.283,-0.350009,-9999,-0.021695,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0365635,1.28628,4.54783,1.18005,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,2,0.540632,0.415005,0.249248,0.000798466,0.00351348,-1.0272,1.98718,-0.0261068,272.797,-1.45552,-1.58613,0.0402372,273.673
FINO_MGC__2006_02_01_02_10.txt,2006-02-01,02:10,32.0902,0,5997,5997,0.181601,1,13.3926,1,0.601838,273.719,273.719,101300.0,1.28932,1005.17,0.022465,-9999,-9999,-9999,635.076,-9999,-9999,-9999,-9999,0.0739078,1.97361,-0.0311606,1.97524,-2.18954e-14,4.63431e-15,1.97524,3.23284,343.879,87.8554,-0.903912,-9999,0.375299,0.368082,-346.829,-0.115331,-9999,-0.0275352,0,1011.2,-153.454,347.113,864.36,1318.2,1848.8,2769.84,0.141705,1.28154,11.3777,1.1771,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,2,0,1,0.148297,0.425423,0.162443,0.00174227,0.00877915,-0.815747,1.95434,0.0216607,272.288,-1.44629,-1.37131,0.0561923,273.286
FINO_MGC__2006_02_01_03_10.txt,2006-02-01,03:10,32.1319,0,5997,5997,-0.182628,1,3.20548,1,-0.0490319,273.747,273.747,101300.0,1.28919,1005.17,0.0224673,-9999,-9999,-9999,636.364,-9999,-9999,-9999,-9999,-1.5887,0.48983,0.00435218,1.66251,2.88392e-14,-1.49868e-14,1.66251,3.46281,264.954,162.864,0.149992,-9999,0.376379,0.505511,-1461.6,-0.0273672,-9999,-0.00657223,0,970.274,-147.243,333.064,829.375,1264.85,1773.97,2657.73,-0.137928,1.32409,2.6634,1.20353,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.482277,0.347587,0.181158,0.000377732,0.00205532,-1.56318,-0.049927,-0.0513489,272.374,0.63849,-1.44178,0.030632,273.309
FINO_MGC__2006_02_01_04_10.txt,2006-02-01,04:10,32.1735,0,5997,5997,0.0966746,0,1.6898,1,-7.63337,273.597,273.597,101300.0,1.2899,1005.17,0.0224549,-9999,-9999,-9999,629.481,-9999,-9999,-9999,-9999,-0.705738,0.941993,-0.0682751,1.17902,1.46425e-14,5.20052e-15,1.17902,2.93025,303.41,126.84,-3.31977,-9999,0.273765,0.291124,-1066.95,-0.0374899,-9999,-0.00476063,0,944.649,-143.354,324.267,807.471,1231.44,1727.12,2587.54,0.0678151,1.42556,1.33454,1.2662,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,0,0.304809,0.174962,0.102476,0.00122389,0.00102929,-1.22695,0.378265,-0.0517243,272.147,-0.0571743,-1.28071,-0.0331856,273.149
FINO_MGC__2006_02_01_05_10.txt,2006-02-01,05:10,32.2152,0,6000,6000,-0.142395,1,6.85305,1,-2.40144,273.402,273.402,101300.0,1.29082,1005.16,0.0224389,-9999,-9999,-9999,620.663,-9999,-9999,-9999,-9999,-0.583569,1.58543,-0.055648,1.69033,1.29869e-14,-2.12747e-14,1.69033,3.19262,323.348,110.208,-1.88659,-9999,0.332135,0.39806,-469.792,-0.0851441,-9999,-0.0159026,0,850.189,-129.02,291.842,726.729,1108.31,1554.42,2328.8,-0.107894,1.31977,5.70684,1.20085,800009999,800009999,800009999,800009999,800019999,810019999,899999999,899999999,89999,89999,89,89,1,0,0,1,0.227817,0.372019,0.196282,0.000878446,0.0043984,-1.4047,1.25122,-0.0964765,271.772,-0.684941,-1.77327,-0.0202913,272.992
FINO_MGC__2006_02_01_06_10.txt,2006-02-01,06:10,32.2569,0,6000,6000,-0.140682,1,7.36078,1,-6.13955,273.271,273.271,101300.0,1.29144,1005.16,0.0224282,-9999,-9999,-9999,614.785,-9999,-9999,-9999,-9999,-1.89106,1.79144,0.0581733,2.60553,2.6521e-15,5.40615e-15,2.60553,4.43039,295.73,136.55,1.27934,-9999,0.330052,0.419214,-429.21,-0.0931945,-9999,-0.0171803,0,918.027,-139.314,315.129,784.716,1196.74,1678.45,2514.62,-0.114995,1.22337,6.45198,1.14086,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,0,0,3,0.342043,0.336404,0.159981,0.00118808,0.00497031,-2.5407,0.964011,0.0589958,271.638,0.110433,-2.73844,0.154473,272.706
FINO_MGC__2006_02_01_07_10.txt,2006-02-01,07:10,32.2985,0,6000,6000,-0.0937428,1,4.1737,0,1.2028,273.275,273.275,101300.0,1.29142,1005.16,0.0224285,-9999,-9999,-9999,614.992,-9999,-9999,-9999,-9999,-0.624802,2.69273,-0.033515,2.76447,4.65504e-14,-6.49943e-15,2.76447,3.87717,329.125,103.063,-0.69464,-9999,0.269424,0.436822,-411.747,-0.0971469,-9999,-0.0119339,0,754.266,-114.463,258.915,644.736,983.262,1379.04,2066.05,-0.0773182,1.21243,3.68044,1.13402,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.144462,0.55496,0.174221,0.000677333,0.00283529,-1.75733,2.23971,0.0296619,271.529,-1.45082,-2.44294,0.0713158,272.639
FINO_MGC__2006_02_01_08_10.txt,2006-02-01,08:10,32.3402,0,6000,6000,0.148295,1,3.05336,1,-2.81016,273.209,273.209,101300.0,1.29173,1005.16,0.0224231,-9999,-9999,-9999,612.05,-9999,-9999,-9999,-9999,-0.900943,2.32537,-0.0994973,2.49578,-1.69743e-14,3.25503e-15,2.49578,3.96743,321.408,111.178,-2.28477,-9999,0.338827,0.313223,-1119.44,-0.0357323,-9999,-0.00694055,0,864.073,-131.126,296.608,738.596,1126.41,1579.8,2366.83,0.120404,1.23164,2.66433,1.14602,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.257323,0.172957,0.196165,0.000565676,0.00205202,-1.57808,1.26179,-0.166799,271.421,-0.652773,-2.23989,-0.0656102,272.425
FINO_MGC__2006_02_01_09_10.txt,2006-02-01,09:10,32.3818,1,6000,6000,0.105055,1,9.40196,1,0.215008,273.114,273.114,101300.0,1.29218,1005.16,0.0224153,-9999,-9999,-9999,607.805,-9999,-9999,-9999,-9999,-0.647462,0.825045,0.0845281,1.05216,-1.88628e-14,7.19864e-16,1.05216,2.17255,306.638,128.123,4.60795,-9999,0.285133,0.224311,-216.654,-0.184626,-9999,-0.0253871,0,798.985,-121.249,274.266,682.96,1041.56,1460.8,2188.54,0.0717325,1.46454,7.28759,1.29013,800009999,800009999,800009999,800009999,800009999,810009999,899999999,899999999,89999,89999,89,89,0,0,0,4,0.16138,0.11828,0.168962,0.000584762,0.00561081,-0.941539,0.609343,-0.161974,271.458,-0.0877169,-1.00818,-0.000546082,272.399
FINO_MGC__2006_02_01_10_10.txt,2006-02-01,10:10,32.4235,1,6000,6000,-0.026222,0,-1.33533,1,-2.56101,273.073,273.073,101300.0,1.29237,1005.16,0.0224119,-9999,-9999,-9999,606.013,-9999,-9999,-9999,-9999,-1.23935,0.522284,-0.137545,1.35192,2.20145e-15,-5.93365e-15,1.35192,2.93957,273.058,157.149,-5.83942,-9999,0.142442,0.268307,190.182,0.210325,-9999,0.00721654,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0237366,1.1047,-1.27103,1.05059,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.26723,0.210753,0.0586309,0.000424507,-0.00097844,-0.999474,0.168077,-0.0900563,271.597,0.335795,-1.17573,-0.0848401,272.505
FINO_MGC__2006_02_01_11_10.txt,2006-02-01,11:10,32.4652,1,6000,6000,0.171447,1,4.93926,1,-2.0158,272.934,272.934,101300.0,1.29303,1005.16,0.0224005,-9999,-9999,-9999,599.909,-9999,-9999,-9999,-9999,-1.42288,0.828933,-0.138999,1.65259,5.74681e-14,1.73139e-14,1.65259,2.78249,281.598,149.776,-4.82485,-9999,0.364133,0.530371,-858.941,-0.046569,-9999,-0.0104366,0,1102.58,-167.32,378.479,942.466,1437.32,2015.86,3020.13,0.129329,1.32566,4.10065,1.20451,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,1,0,0,0.298061,0.639501,0.12318,0.000534088,0.00315507,-1.67362,0.0851386,-0.188536,271.623,0.480665,-1.56907,-0.120641,272.36
FINO_MGC__2006_02_01_12_10.txt,2006-02-01,12:10,32.5068,1,6000,6000,0.0406572,1,7.06014,0,4.58171,272.85,272.85,101300.0,1.29343,1005.15,0.0223937,-9999,-9999,-9999,596.28,-9999,-9999,-9999,-9999,-2.99897,0.74673,0.0194964,3.0906,-6.28442e-15,-3.47841e-17,3.0906,4.49188,266.424,166.018,0.361441,-9999,0.177295,0.325414,-69.3621,-0.576684,-9999,-0.0306295,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0340765,1.19312,6.29268,1.12196,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,2,0.315452,0.20426,0.131116,0.000918808,0.00484017,-2.96462,-0.63286,-0.155099,271.478,1.67449,-2.51317,0.00592747,272.257
FINO_MGC__2006_02_01_13_10.txt,2006-02-01,13:10,32.5485,1,6000,6000,0.0669678,1,15.9618,1,-4.39161,272.763,272.763,101300.0,1.29384,1005.15,0.0223865,-9999,-9999,-9999,592.497,-9999,-9999,-9999,-9999,-3.10907,0.468851,0.0155526,3.14426,-2.0881e-14,-1.70747e-15,3.14426,4.3971,260.536,171.424,0.283407,-9999,0.227506,0.252738,-64.8243,-0.617052,-9999,-0.053948,0,703.412,-106.746,241.459,601.266,916.969,1286.06,1926.75,0.0562623,1.19028,14.2492,1.12019,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,8,0.113825,0.243738,0.147912,0.00155985,0.0109566,-3.03229,-0.892606,-0.292489,271.414,1.92886,-2.41101,-0.0705669,272.188
FINO_MGC__2006_02_01_15_10.txt,2006-02-01,15:10,32.6318,1,6000,6000,-0.0814125,1,16.7989,1,-1.30714,272.445,272.445,101300.0,1.29535,1005.15,0.0223604,-9999,-9999,-9999,578.887,-9999,-9999,-9999,-9999,-2.68199,0.732606,0.115403,2.78264,-3.33077e-14,1.44788e-14,2.78264,3.73414,267.155,164.722,2.37689,-9999,0.250698,0.292553,-82.4164,-0.48534,-9999,-0.0514647,0,814.092,-123.542,279.452,695.874,1061.25,1488.42,2229.92,-0.0672139,1.21124,14.8232,1.13329,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,4,0.108029,0.352436,0.124641,0.00235737,0.0113847,-2.75545,-0.488006,-0.077567,271.148,1.46717,-2.34574,0.0721938,271.932
FINO_MGC__2006_02_01_16_10.txt,2006-02-01,16:10,32.6735,1,6000,6000,-0.0736051,1,9.49489,0,-1.21543,272.352,272.352,101300.0,1.2958,1005.15,0.0223527,-9999,-9999,-9999,574.97,-9999,-9999,-9999,-9999,-2.03832,1.84349,0.0204314,2.74838,1.14649e-14,-2.25001e-15,2.74838,4.01745,294.876,137.873,0.425939,-9999,0.238334,0.326609,-125.287,-0.319266,-9999,-0.030587,0,834.794,-126.683,286.558,713.57,1088.24,1526.27,2286.63,-0.060656,1.21349,8.36788,1.13468,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,1,0,0,3,0.398393,0.14903,0.105795,0.00128121,0.00642464,-2.60538,0.672547,-0.0656779,271.028,0.248026,-2.68534,0.0512933,271.848
FINO_MGC__2006_02_01_20_10.txt,2006-02-01,20:10,32.8401,0,6000,6000,0.108159,1,6.49998,2,-0.0721208,272.891,272.891,101300.0,1.29323,1005.16,0.022397,-9999,-9999,-9999,598.064,-9999,-9999,-9999,-9999,-1.26736,1.1791,-0.0546994,1.7319,-5.37059e-15,-8.24378e-15,1.7319,3.92695,293.055,137.066,-1.8099,-9999,0.289196,0.316587,-326.969,-0.122336,-9999,-0.0172906,0,859.713,-130.465,295.112,734.87,1120.72,1571.83,2354.89,0.0823423,1.31352,5.43035,1.19697,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,1,0,1,0.182769,0.305681,0.144725,0.000998273,0.00417751,-1.74418,0.745862,-0.0410358,271.51,-0.0224076,-1.86157,0.00234101,272.299
FINO_MGC__2006_02_01_21_10.txt,2006-02-01,21:10,32.8818,0,6000,6000,-0.169485,1,1.31061,2,1.88288,273.094,273.094,101300.0,1.29228,1005.16,0.0224136,-9999,-9999,-9999,606.936,-9999,-9999,-9999,-9999,-0.0753413,2.74872,-0.139454,2.75329,1.00688e-13,1.81444e-14,2.75329,4.227,342.446,91.5701,-2.90327,-9999,0.36215,0.552567,-3184.46,-0.012561,-9999,-0.0027861,0,990.394,-150.296,339.97,846.574,1291.08,1810.76,2712.84,-0.139705,1.21316,1.15525,1.13448,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,2,0,5,0.293878,0.651925,0.159331,0.00054175,0.000889381,-1.51113,2.42823,-0.208661,271.828,-1.75577,-2.24725,-0.118118,272.504
FINO_MGC__2006_02_01_22_10.txt,2006-02-01,22:10,32.9234,0,5997,5997,0.0493282,1,12.1543,1,0.685576,273.259,273.259,101300.0,1.29149,1005.16,0.0224272,-9999,-9999,-9999,614.261,-9999,-9999,-9999,-9999,-2.35224,3.06632,0.0485721,3.86493,2.05659e-14,-3.27989e-16,3.86493,5.02725,304.398,127.493,0.720077,-9999,0.195435,0.305894,-53.9658,-0.74121,-9999,-0.0479073,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0425565,1.15912,11.0421,1.10072,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,1,0,2,0.277639,0.193608,0.140542,0.00169686,0.00850598,-3.25634,1.66204,0.134157,271.811,-0.368264,-3.70725,0.195299,272.634
FINO_MGC__2006_02_01_23_10.txt,2006-02-01,23:10,32.9651,0,5997,5997,0.0900746,1,0.780386,1,4.05306,273.37,273.37,101300.0,1.29097,1005.16,0.0224363,-9999,-9999,-9999,619.233,-9999,-9999,-9999,-9999,-1.40455,2.24196,-0.0816164,2.64685,-7.99674e-15,-3.79859e-15,2.64685,3.96923,309.596,122.067,-1.76701,-9999,0.264145,0.209826,-2075.23,-0.019275,-9999,-0.00227674,0,943.275,-143.146,323.796,806.297,1229.65,1724.61,2583.78,0.0738063,1.22042,0.685144,1.13901,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,5,1,0,5,0.165357,0.158546,0.0957486,0.000826982,0.000527995,-2.17819,1.37722,-0.245286,271.895,-0.465585,-2.57385,-0.0708311,272.872
FINO_MGC__2006_02_02_00_10.txt,2006-02-02,00:10,33.0069,0,5997,5997,0.0337283,1,2.72044,1,5.88038,273.449,273.449,101300.0,1.2906,1005.16,0.0224428,-9999,-9999,-9999,622.786,-9999,-9999,-9999,-9999,-1.69163,2.70783,0.162944,3.19696,2.75706e-14,-5.07385e-15,3.19696,4.3029,309.636,121.994,2.92154,-9999,0.16166,0.524212,-136.462,-0.293122,-9999,-0.0129721,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0284009,1.18758,2.43222,1.1185,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,2,0,3,0.147277,0.782817,0.118331,0.00189678,0.00187489,-2.7381,1.64404,0.180834,272.106,-0.622196,-3.13588,0.242083,273.041
FINO_MGC__2006_02_02_01_10.txt,2006-02-02,01:10,33.0486,0,5997,5997,-0.12889,1,10.269,1,2.38439,273.554,273.554,101300.0,1.2901,1005.16,0.0224514,-9999,-9999,-9999,627.535,-9999,-9999,-9999,-9999,-1.51415,3.80481,0.013234,4.09504,-2.55807e-14,9.43222e-15,4.09504,5.85956,320.054,111.7,0.185164,-9999,0.316081,0.686409,-270.218,-0.148029,-9999,-0.0250535,0,1017.68,-154.437,349.338,869.901,1326.65,1860.65,2787.59,-0.111955,1.15127,9.37104,1.09582,800009999,800009999,800009999,800009999,800009999,810009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.262001,0.997418,0.113398,0.00279844,0.00722648,-3.17742,2.70698,0.0863551,272.253,-1.40139,-3.85878,0.136854,273.368
FINO_MGC__2006_02_02_02_10.txt,2006-02-02,02:10,33.0902,0,5997,5997,-0.0946638,1,11.8655,0,-2.7297,273.699,273.699,101300.0,1.28942,1005.17,0.0224633,-9999,-9999,-9999,634.153,-9999,-9999,-9999,-9999,-2.65752,4.91071,0.182449,5.58667,2.69467e-14,-8.45972e-16,5.58667,7.68384,313.091,118.421,1.8715,-9999,0.270954,1.0194,-147.315,-0.271527,-9999,-0.0337878,0,820.47,-124.509,281.641,701.325,1069.57,1500.08,2247.39,-0.0849045,1.11494,11.0564,1.07318,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.324045,1.57196,0.142783,0.00202448,0.00853067,-4.29266,3.45134,0.144694,272.47,-1.52725,-5.36492,0.348083,273.498
FINO_MGC__2006_02_02_03_10.txt,2006-02-02,03:10,33.1319,0,5997,5997,0.0925868,0,8.47616,0,2.99869,273.864,273.864,101300.0,1.28864,1005.17,0.0224769,-9999,-9999,-9999,641.775,-9999,-9999,-9999,-9999,-1.26121,4.27689,0.119349,4.46057,2.27666e-14,8.82977e-16,4.46057,6.95313,325.824,106.43,1.53321,-9999,0.268046,0.771782,-199.653,-0.200348,-9999,-0.0244129,0,900.581,-136.667,309.14,769.804,1174.0,1646.55,2466.83,0.0811932,1.14033,7.78351,1.08899,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.667115,0.765748,0.110701,0.00286289,0.00600903,-2.98082,3.4849,0.155861,272.838,-2.02904,-4.00837,0.241342,273.806
FINO_MGC__2006_02_02_04_10.txt,2006-02-02,04:10,33.1735,0,5997,5997,-0.0311466,1,7.69377,1,0.715677,273.88,273.88,101300.0,1.28857,1005.17,0.0224782,-9999,-9999,-9999,642.508,-9999,-9999,-9999,-9999,-0.56887,4.66868,-0.118348,4.7047,3.34973e-15,9.75329e-16,4.7047,7.29134,334.968,96.9471,-1.44144,-9999,0.155472,0.835522,-42.9205,-0.931955,-9999,-0.0382069,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0274689,1.13388,7.09123,1.08497,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,3,0,2,1.22873,0.219414,0.222903,0.00144078,0.00547489,-2.53344,3.95485,-0.290525,272.969,-2.7172,-3.83233,-0.12437,273.836
FINO_MGC__2006_02_02_05_10.txt,2006-02-02,05:10,33.2152,0,5997,5997,0.0313539,1,7.58313,1,0.47867,274.051,274.051,101300.0,1.28776,1005.17,0.0224922,-9999,-9999,-9999,650.498,-9999,-9999,-9999,-9999,-1.55427,4.05704,-0.0237268,4.34464,-1.25619e-14,8.06267e-15,4.34464,6.01209,320.977,110.962,-0.312903,-9999,0.156037,0.431016,-44.0237,-0.908601,-9999,-0.0375444,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0274165,1.14362,6.95035,1.09104,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,1,0,2,0.338296,0.363425,0.160311,0.000900431,0.00536947,-3.1191,2.98661,-0.174813,272.81,-1.62383,-4.04347,0.00672641,273.931
FINO_MGC__2006_02_02_06_10.txt,2006-02-02,06:10,33.2569,0,5997,5997,-0.0319782,0,3.38996,0,4.46137,274.292,274.292,101300.0,1.28663,1005.17,0.022512,-9999,-9999,-9999,661.898,-9999,-9999,-9999,-9999,-1.67918,4.69585,0.104679,4.98815,-1.57074e-14,-4.46628e-15,4.98815,6.4079,321.883,109.676,1.20247,-9999,0.157652,0.550991,-101.568,-0.393823,-9999,-0.0166264,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0283714,1.12713,3.13664,1.08076,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,0,0,1,0.469855,0.540247,0.0918808,0.00170432,0.00242533,-3.25796,3.8134,0.230924,272.971,-2.13316,-4.49323,0.263119,274.1
FINO_MGC__2006_02_02_07_10.txt,2006-02-02,07:10,33.2985,0,5997,5997,-0.0625962,0,6.16157,1,-8.50862,274.219,274.219,101300.0,1.28697,1005.17,0.022506,-9999,-9999,-9999,658.421,-9999,-9999,-9999,-9999,-0.156086,3.98659,-0.0185925,3.98969,-1.10431e-14,5.34322e-16,3.98969,6.62397,340.863,92.2421,-0.267007,-9999,0.220541,0.762409,-152.978,-0.261476,-9999,-0.0215969,0,718.097,-108.974,246.499,613.818,936.112,1312.91,1966.98,-0.0542069,1.15476,5.61162,1.098,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,2,0,0,2,0.940392,0.452429,0.131997,0.00102338,0.00433788,-1.93848,3.53888,-0.0217921,272.911,-2.56775,-3.09987,0.071594,274.046
FINO_MGC__2006_02_02_08_10.txt,2006-02-02,08:10,33.3402,0,5997,5997,-0.036482,0,6.97119,0,-2.39946,274.18,274.18,101300.0,1.28715,1005.17,0.0225028,-9999,-9999,-9999,656.574,-9999,-9999,-9999,-9999,-1.67791,3.93532,0.09873,4.27924,2.51302e-14,7.66002e-15,4.27924,5.9757,319.481,113.092,1.32204,-9999,0.168354,0.437084,-60.1473,-0.665034,-9999,-0.0320045,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0318469,1.14555,6.38243,1.09225,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,0,0.438257,0.296976,0.138935,0.00106469,0.00493304,-3.03426,2.92728,0.211486,272.783,-1.52211,-3.94533,0.237031,274.037
FINO_MGC__2006_02_02_09_10.txt,2006-02-02,09:10,33.3818,1,5997,5997,0.0732091,0,9.01741,0,-4.2347,274.11,274.11,101300.0,1.28749,1005.17,0.022497,-9999,-9999,-9999,653.24,-9999,-9999,-9999,-9999,-3.34833,4.59688,0.0634092,5.68741,-1.81648e-14,1.53728e-16,5.68741,7.53278,305.97,126.069,0.638807,-9999,0.238458,0.584491,-132.13,-0.302732,-9999,-0.0292205,0,710.733,-107.856,243.971,607.523,926.512,1299.45,1946.81,0.0657689,1.11313,8.41139,1.07205,800009999,800009999,800009999,800009999,800009999,800119999,899999999,899999999,89999,89999,89,89,0,1,0,1,0.354698,0.655941,0.158343,0.00177224,0.00649957,-4.85932,2.86652,-0.0346678,272.627,-0.762235,-5.59358,0.168488,273.786
FINO_MGC__2006_02_02_10_10.txt,2006-02-02,10:10,33.4235,1,5997,5997,0.00705871,1,4.76125,1,-1.09045,274.218,274.218,101300.0,1.28698,1005.17,0.0225059,-9999,-9999,-9999,658.342,-9999,-9999,-9999,-9999,-2.45236,4.8023,0.05262,5.39249,1.88341e-14,2.1264e-15,5.39249,7.20336,315.212,117.052,0.559102,-9999,0.0740588,0.426966,-7.49654,-5.3358,-9999,-0.0496971,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.00631017,1.11863,4.42715,1.07547,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,2,0.315476,0.402483,0.135974,0.000915912,0.00342225,-4.10738,3.34756,0.0754997,272.782,-1.55008,-5.11645,0.220102,273.858
FINO_MGC__2006_02_02_11_10.txt,2006-02-02,11:10,33.4652,1,5997,5997,0.259929,1,12.7715,1,-5.88754,273.934,273.934,101300.0,1.28831,1005.17,0.0224826,-9999,-9999,-9999,645.025,-9999,-9999,-9999,-9999,-0.987221,5.79911,0.0183065,5.88257,2.32703e-14,2.13274e-14,5.88257,8.27235,332.057,99.6612,0.178304,-9999,0.449177,1.02587,-623.531,-0.0641508,-9999,-0.0219566,0,997.506,-151.375,342.411,852.653,1300.35,1823.76,2732.32,0.234219,1.10977,11.9364,1.06996,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,0,0,3,1.13663,0.674348,0.240762,0.00235355,0.00921752,-3.39757,4.896,-0.142484,272.345,-3.20483,-5.01812,0.0443794,273.696
FINO_MGC__2006_02_02_12_10.txt,2006-02-02,12:10,33.5068,1,5997,5997,-0.105069,1,6.16823,0,6.47269,274.242,274.242,101300.0,1.28687,1005.17,0.0225079,-9999,-9999,-9999,659.496,-9999,-9999,-9999,-9999,-2.56756,5.12899,0.00427773,5.73576,-1.89911e-14,-3.33411e-15,5.73576,8.40473,314.613,116.592,0.0427312,-9999,0.28574,0.855198,-332.355,-0.120353,-9999,-0.0166884,0,853.875,-129.579,293.108,729.88,1113.11,1561.16,2338.9,-0.094463,1.11228,5.75653,1.07152,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,2,0,1,0.66464,0.902042,0.143714,0.00308026,0.00445027,-4.40631,3.73713,-0.0465102,272.465,-1.66495,-5.5193,0.111856,273.86
