filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u_star,TKE,L,(z-d)/L,bowen_ratio,T_star,model,x_peak,x_offset,x_10,x_30,x_50,x_70,x_90,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov,u_mean,v_mean,w_mean,ts_mean,u_mean.1,v_mean.1,w_mean.1,ts_mean.1
FINO_MGC__2006_02_01_10_30.txt,2006-02-01,10:30,32.4374,1,5997,5997,-0.0700215,1,6.50367,0,0.899844,273.057,273.057,101300.0,1.29245,1005.16,0.0224106,-9999,-9999,-9999,605.321,-9999,-9999,-9999,-9999,-1.16921,1.5146,0.0885334,1.91544,8.04094e-15,-5.91519e-15,1.91544,2.93018,305.646,127.667,2.64921,-9999,0.23276,0.250503,-170.378,-0.234773,-9999,-0.0215081,0,754.13,-114.442,258.869,644.619,983.085,1378.79,2065.68,-0.0543329,1.28875,5.50419,1.18158,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,2,0,0,0.121817,0.2491,0.13009,0.0015481,0.00423688,-1.72573,0.598282,0.0245733,271.619,-0.052169,-1.87608,0.0762873,272.449
FINO_MGC__2006_02_01_11_30.txt,2006-02-01,11:30,32.479,1,5997,5997,0.0677368,1,3.60147,1,-6.66371,272.816,272.816,101300.0,1.29359,1005.15,0.0223908,-9999,-9999,-9999,594.778,-9999,-9999,-9999,-9999,-1.71514,0.399317,-0.0650234,1.76222,8.75932e-14,-1.03998e-14,1.76222,3.00214,266.24,166.894,-2.11462,-9999,0.22883,0.303435,-292.35,-0.136822,-9999,-0.0121042,0,958.828,-145.506,329.135,819.592,1249.93,1753.04,2626.38,0.0517419,1.30913,3.01569,1.19424,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.100056,0.437835,0.068979,0.000931118,0.00231929,-1.77555,-0.493079,-0.329727,271.443,1.03276,-1.49608,-0.176652,272.251
FINO_MGC__2006_02_01_12_30.txt,2006-02-01,12:30,32.5207,1,5997,5997,-0.0629315,0,8.18939,1,-3.68585,272.801,272.801,101300.0,1.29366,1005.15,0.0223896,-9999,-9999,-9999,594.136,-9999,-9999,-9999,-9999,-2.85636,0.0451713,0.178464,2.86228,6.39621e-15,5.2453e-15,2.86228,4.62587,253.283,179.094,3.57472,-9999,0.220558,0.371631,-115.123,-0.347455,-9999,-0.0285545,0,817.362,-124.038,280.574,698.669,1065.51,1494.4,2238.88,-0.0521722,1.20623,7.24628,1.13015,800009999,800009999,800009999,800009999,800009999,810019999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.498832,0.14892,0.0955107,0.00148458,0.00557265,-2.7698,-0.883953,-0.0886157,271.429,1.96362,-2.12042,0.0722964,272.218
FINO_MGC__2006_02_01_13_30.txt,2006-02-01,13:30,32.5624,1,5997,5997,-0.059367,1,15.8631,0,0.820835,272.739,272.739,101300.0,1.29396,1005.15,0.0223845,-9999,-9999,-9999,591.471,-9999,-9999,-9999,-9999,-2.82683,0.262805,0.125516,2.84179,-2.2716e-14,5.20309e-15,2.84179,4.23992,257.49,174.689,2.53146,-9999,0.214197,0.364026,-54.4368,-0.734797,-9999,-0.0569408,0,626.21,-95.0298,214.958,535.275,816.328,1144.91,1715.29,-0.0491655,1.20749,14.0264,1.13094,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.235702,0.317016,0.175335,0.00181181,0.0107844,-2.70888,-0.870674,0.00326056,271.442,1.81234,-2.15157,0.142223,272.229
FINO_MGC__2006_02_01_15_30.txt,2006-02-01,15:30,32.6457,1,5997,5997,0.0905047,1,12.5411,1,-8.10757,272.339,272.339,101300.0,1.29586,1005.15,0.0223517,-9999,-9999,-9999,574.441,-9999,-9999,-9999,-9999,-3.17079,-0.0888332,0.0974042,3.17353,8.87898e-16,3.48301e-15,3.17353,4.55528,250.417,181.605,1.75884,-9999,0.264276,0.224271,-129.323,-0.309303,-9999,-0.0364327,0,869.829,-132.0,298.584,743.517,1133.91,1590.32,2382.6,0.0761331,1.18877,11.2049,1.11925,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,2,1,0,0,0.209001,0.122168,0.117374,0.00203751,0.00860246,-2.92772,-1.13833,-0.108693,271.022,2.32092,-2.15334,0.0272731,271.846
FINO_MGC__2006_02_01_16_30.txt,2006-02-01,16:30,32.6873,1,5997,5997,-0.143315,1,16.457,1,0.709423,272.375,272.375,101300.0,1.29569,1005.15,0.0223546,-9999,-9999,-9999,575.936,-9999,-9999,-9999,-9999,-2.35766,1.50525,0.122621,2.79989,-1.07651e-15,2.16927e-14,2.79989,4.60632,285.462,147.444,2.51006,-9999,0.33258,0.43677,-196.417,-0.203649,-9999,-0.0379948,0,864.917,-131.254,296.898,739.318,1127.51,1581.34,2369.14,-0.118429,1.21014,14.5304,1.13259,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,3,0,0,0.375845,0.309157,0.188538,0.00240755,0.011157,-2.88526,0.251486,0.114561,270.948,0.753829,-2.68699,0.183312,271.859
FINO_MGC__2006_02_01_17_30.txt,2006-02-01,17:30,32.729,0,5997,5997,-0.05271,1,10.0958,1,4.21223,272.477,272.477,101300.0,1.2952,1005.15,0.022363,-9999,-9999,-9999,580.258,-9999,-9999,-9999,-9999,-1.86122,2.37788,-0.0688859,3.02046,2.41376e-14,2.84801e-15,3.02046,5.029,303.597,128.051,-1.30683,-9999,0.201733,0.34867,-71.4548,-0.559794,-9999,-0.0384412,0,614.924,-93.317,211.083,525.627,801.615,1124.28,1684.37,-0.0440367,1.19696,8.97919,1.12436,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,2,1,0,1,0.301723,0.232857,0.162759,0.00134839,0.00689714,-2.64217,1.27533,-0.176637,270.932,-0.202448,-2.9652,-0.0326263,271.863
FINO_MGC__2006_02_01_18_30.txt,2006-02-01,18:30,32.7707,0,5997,5997,-0.112747,1,9.403,1,2.08363,272.518,272.518,101300.0,1.29501,1005.15,0.0223664,-9999,-9999,-9999,581.997,-9999,-9999,-9999,-9999,0.196211,1.82202,-0.00689844,1.83257,1.83541e-16,6.14612e-15,1.83257,3.85275,345.542,83.8536,-0.215682,-9999,0.295064,0.436877,-240.061,-0.166624,-9999,-0.024482,0,755.358,-114.628,259.29,645.668,984.685,1381.03,2069.04,-0.0867677,1.29941,7.91359,1.18821,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.315827,0.349721,0.208206,0.00174204,0.00607954,-0.414173,1.8169,0.182882,271.007,-1.41075,-1.16076,0.149241,271.991
FINO_MGC__2006_02_01_19_30.txt,2006-02-01,19:30,32.8123,0,5997,5997,0.0197538,1,2.94977,1,2.28221,272.785,272.785,101300.0,1.29374,1005.15,0.0223883,-9999,-9999,-9999,593.439,-9999,-9999,-9999,-9999,-0.632935,1.23217,-0.187167,1.39782,-1.14538e-14,-4.18017e-15,1.39782,2.8381,313.504,117.188,-7.69499,-9999,0.123567,0.220895,-56.203,-0.711706,-9999,-0.0183572,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0143939,1.37237,2.39154,1.23342,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,4,0.224352,0.10072,0.116718,0.000282582,0.00183907,-0.924473,0.907359,-0.198771,271.267,-0.396002,-1.26593,-0.167457,272.129
FINO_MGC__2006_02_01_20_30.txt,2006-02-01,20:30,32.854,0,5997,5997,0.140732,1,12.458,1,-0.286916,272.993,272.993,101300.0,1.29275,1005.16,0.0224053,-9999,-9999,-9999,602.485,-9999,-9999,-9999,-9999,-1.15294,1.55529,0.0124417,1.93607,-2.3974e-14,7.96239e-15,1.93607,4.25702,306.073,126.549,0.3682,-9999,0.329943,0.283041,-253.345,-0.157888,-9999,-0.0290575,0,903.444,-137.101,310.123,772.251,1177.73,1651.78,2474.67,0.109415,1.28622,10.5575,1.18001,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,1,0,0,0,0.202554,0.197124,0.166405,0.00143015,0.00812478,-1.63597,1.01865,-0.00945938,271.661,-0.198961,-1.92143,0.0500312,272.354
FINO_MGC__2006_02_01_21_30.txt,2006-02-01,21:30,32.8956,0,5997,5997,-0.053416,1,-0.058173,2,-0.164184,273.128,273.128,101300.0,1.29212,1005.16,0.0224164,-9999,-9999,-9999,608.433,-9999,-9999,-9999,-9999,-0.994678,2.74149,0.127259,2.91914,1.30788e-14,-4.88739e-15,2.91914,5.0757,321.534,109.942,2.49858,-9999,0.203322,0.463034,12696.4,0.00315051,-9999,0.000220293,0,581.13,-88.1887,199.483,496.741,757.561,1062.49,1591.8,-0.0484088,1.10344,-0.055664,1.04507,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.564206,0.171434,0.190428,0.000468194,-4.28586e-05,-1.73304,2.44554,0.0688426,271.837,-1.43408,-2.6714,0.168927,272.519
FINO_MGC__2006_02_01_22_30.txt,2006-02-01,22:30,32.9373,0,5997,5997,-0.0860989,1,4.16563,0,-0.174719,273.249,273.249,101300.0,1.29154,1005.16,0.0224264,-9999,-9999,-9999,613.804,-9999,-9999,-9999,-9999,-1.41412,2.41327,0.085912,2.79839,-1.37449e-14,-3.59475e-15,2.79839,4.08418,312.12,120.369,1.75929,-9999,0.258193,0.42864,-363.076,-0.11017,-9999,-0.0124277,0,950.249,-144.204,326.19,812.258,1238.75,1737.36,2602.88,-0.0711424,1.21023,3.67777,1.13265,800009999,800009999,800009999,800009999,800019999,800119999,899999999,899999999,89999,89999,89,89,0,1,0,4,0.195556,0.571912,0.0898127,0.00100595,0.00283296,-2.28406,1.6171,0.218784,271.844,-0.676014,-2.68792,0.220131,272.598
FINO_MGC__2006_02_01_23_30.txt,2006-02-01,23:30,32.979,0,5997,5997,0.0849826,1,5.49673,0,-1.19908,273.337,273.337,101300.0,1.29112,1005.16,0.0224336,-9999,-9999,-9999,617.767,-9999,-9999,-9999,-9999,-1.95947,2.78246,0.0348099,3.40335,3.16805e-16,-3.53628e-15,3.40335,4.64226,307.071,125.154,0.586039,-9999,0.256555,0.381896,-269.95,-0.148175,-9999,-0.016509,0,690.095,-104.725,236.887,589.883,899.608,1261.71,1890.28,0.0721588,1.17772,4.94159,1.11234,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,2,0,6,0.25008,0.316409,0.197302,0.000851842,0.0038077,-2.93021,1.64078,0.0676184,271.892,-0.483608,-3.34444,0.155723,272.865
FINO_MGC__2006_02_02_00_30.txt,2006-02-02,00:30,33.0208,0,5997,5997,0.175869,1,-4.37801,2,2.44406,273.488,273.488,101300.0,1.29042,1005.16,0.022446,-9999,-9999,-9999,624.526,-9999,-9999,-9999,-9999,-2.43603,2.33928,-0.0860362,3.37845,4.46177e-14,3.86431e-16,3.37845,4.98313,295.689,136.161,-1.45926,-9999,0.369173,0.406218,1009.85,0.0396097,-9999,0.00914284,0,979.887,-148.702,336.363,837.592,1277.38,1791.55,2684.06,0.163944,1.07273,-4.23634,1.03344,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,5,0.321969,0.320423,0.170044,0.00108707,-0.00326607,-3.18731,1.33902,-0.229189,272.124,0.0566354,-3.36584,-0.0473695,273.119
FINO_MGC__2006_02_02_01_30.txt,2006-02-02,01:30,33.0624,0,5997,5997,0.160201,1,-0.756115,2,-1.07263,273.618,273.618,101300.0,1.2898,1005.17,0.0224567,-9999,-9999,-9999,630.461,-9999,-9999,-9999,-9999,-2.67652,3.96375,-0.112632,4.78411,2.08062e-14,9.76881e-15,4.78411,7.0919,308.214,124.029,-1.34904,-9999,0.352429,0.575474,5087.16,0.00786294,-9999,0.00165484,0,966.343,-146.646,331.714,826.016,1259.73,1766.78,2646.96,0.151039,1.06066,-0.735888,1.02749,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,3,0.637215,0.353275,0.160456,0.000914643,-0.000567613,-3.89558,2.713,-0.165715,272.258,-0.954966,-4.69858,0.000116783,273.367
FINO_MGC__2006_02_02_02_30.txt,2006-02-02,02:30,33.1041,0,5997,5997,0.0660942,0,7.76744,1,1.68801,273.738,273.738,101300.0,1.28924,1005.17,0.0224665,-9999,-9999,-9999,635.935,-9999,-9999,-9999,-9999,-2.43851,4.2139,-0.0700826,4.8691,-5.64844e-15,7.21264e-15,4.8691,7.65311,312.326,120.057,-0.824706,-9999,0.22642,0.617047,-131.316,-0.304609,-9999,-0.0264723,0,668.055,-101.38,229.322,571.044,870.878,1221.42,1829.91,0.0584969,1.12988,7.17564,1.08247,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,2,0.768375,0.299056,0.166664,0.00143478,0.0055372,-3.76153,3.03515,-0.0418296,272.526,-1.31982,-4.71591,0.0739789,273.628
FINO_MGC__2006_02_02_03_30.txt,2006-02-02,03:30,33.1458,0,5997,5997,0.0864259,0,1.78793,1,-10.052,273.738,273.738,101300.0,1.28923,1005.17,0.0224665,-9999,-9999,-9999,635.958,-9999,-9999,-9999,-9999,-0.488141,5.70611,-0.0894598,5.72765,1.94374e-14,1.25614e-15,5.72765,7.64176,337.073,94.8896,-0.894936,-9999,0.258914,0.384302,-853.035,-0.0468914,-9999,-0.00532873,0,760.248,-115.371,260.968,649.848,991.06,1389.98,2082.44,0.0776919,1.11242,1.66845,1.07161,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,6,0.305909,0.304947,0.157749,0.000921982,0.00128749,-2.84586,4.49424,-0.221316,272.81,-3.22456,-4.3337,-0.0486517,273.69
FINO_MGC__2006_02_02_04_30.txt,2006-02-02,04:30,33.1874,0,5997,5997,-0.0648372,1,5.05747,1,-0.337031,273.961,273.961,101300.0,1.28818,1005.17,0.0224848,-9999,-9999,-9999,646.295,-9999,-9999,-9999,-9999,-1.74313,4.51128,-0.0268839,4.83641,-3.62762e-14,-4.31973e-15,4.83641,7.14725,320.582,111.126,-0.318489,-9999,0.224348,0.648526,-196.194,-0.20388,-9999,-0.0174098,0,857.692,-130.158,294.418,733.142,1118.09,1568.13,2349.35,-0.0573448,1.13066,4.67006,1.08296,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,3,0,0,3,1.01952,0.189921,0.0876112,0.000754432,0.00360666,-3.31704,3.53312,0.0360651,272.956,-1.96135,-4.45308,0.119848,273.87
FINO_MGC__2006_02_02_05_30.txt,2006-02-02,05:30,33.2291,0,5997,5997,-0.0422663,0,10.4844,1,6.84677,274.209,274.209,101300.0,1.28702,1005.17,0.0225052,-9999,-9999,-9999,657.935,-9999,-9999,-9999,-9999,-0.678359,4.44899,0.0600581,4.50081,5.47864e-16,-3.30853e-15,4.50081,6.52092,333.259,98.6694,0.764569,-9999,0.181219,0.535318,-49.8792,-0.801937,-9999,-0.0447212,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.037101,1.13922,9.63375,1.0883,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,0,0.410795,0.542874,0.116966,0.00256568,0.00744679,-2.47968,3.76547,0.0141464,272.889,-2.55356,-3.72567,0.120927,274.056
FINO_MGC__2006_02_02_06_30.txt,2006-02-02,06:30,33.2707,0,5997,5997,-0.0580679,1,4.94335,0,1.25506,274.297,274.297,101300.0,1.28661,1005.18,0.0225124,-9999,-9999,-9999,662.124,-9999,-9999,-9999,-9999,-0.653293,4.74698,0.153798,4.79419,-5.38047e-14,6.16033e-15,4.79419,7.35148,334.305,97.836,1.83837,-9999,0.212444,1.40224,-170.438,-0.23469,-9999,-0.0179924,0,700.218,-106.261,240.362,598.536,912.805,1280.22,1918.01,-0.0513116,1.13167,4.56201,1.08359,800009999,800009999,800009999,800009999,800009999,801009999,899999999,899999999,89999,89999,89,89,0,1,0,5,1.28588,1.38813,0.130452,0.000733063,0.00352751,-2.7172,4.05073,0.223065,272.987,-2.78417,-3.94069,0.295713,274.11
FINO_MGC__2006_02_02_07_30.txt,2006-02-02,07:30,33.3124,0,5997,5997,-0.134034,1,6.31497,1,3.74353,274.238,274.238,101300.0,1.28688,1005.17,0.0225076,-9999,-9999,-9999,659.321,-9999,-9999,-9999,-9999,-0.401068,4.0907,0.0730885,4.11096,-3.00284e-15,4.31784e-15,4.11096,6.05176,336.301,95.5996,1.01871,-9999,0.32273,0.553552,-467.731,-0.0855193,-9999,-0.015127,0,874.908,-132.771,300.328,747.858,1140.53,1599.61,2396.51,-0.116475,1.15076,5.76445,1.0955,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.615494,0.3191,0.17251,0.00137827,0.00445633,-2.07842,3.36593,0.153922,272.873,-2.45946,-3.20899,0.179613,274.048
FINO_MGC__2006_02_02_08_30.txt,2006-02-02,08:30,33.3541,1,6000,6000,0.131593,1,8.59875,1,2.29235,274.121,274.121,101300.0,1.28744,1005.17,0.0224979,-9999,-9999,-9999,653.756,-9999,-9999,-9999,-9999,-1.30461,3.99037,0.134337,4.20037,-1.02158e-14,8.9313e-15,4.20037,6.7497,323.181,108.105,1.83276,-9999,0.319708,0.470376,-333.947,-0.119779,-9999,-0.0207833,0,975.444,-148.027,334.839,833.795,1271.59,1783.42,2671.89,0.114634,1.14794,7.86176,1.09374,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,3,0,0,0,0.594841,0.216925,0.128986,0.00117107,0.00607511,-2.76228,3.14471,0.265369,272.691,-1.7682,-3.7732,0.29759,273.915
