filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u_star,TKE,L,(z-d)/L,bowen_ratio,T_star,model,x_peak,x_offset,x_10,x_30,x_50,x_70,x_90,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov,u_mean,v_mean,w_mean,ts_mean,u_mean.1,v_mean.1,w_mean.1,ts_mean.1
FINO_MGC__2006_02_01_10_40.txt,2006-02-01,10:40,32.4443,1,6000,6000,0.0726124,1,8.15206,1,-5.74701,272.991,272.991,101300.0,1.29276,1005.16,0.0224052,-9999,-9999,-9999,602.407,-9999,-9999,-9999,-9999,-2.24819,0.548359,-0.0784858,2.31543,-1.8215e-14,-1.34472e-15,2.31543,3.33546,265.61,166.293,-1.94252,-9999,0.236999,0.198182,-143.487,-0.27877,-9999,-0.0264709,0,748.25,-113.55,256.85,639.593,975.42,1368.04,2049.57,0.0582429,1.24672,7.05553,1.15541,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,3,0,3,0.117786,0.141042,0.137536,0.00104349,0.00542971,-2.19358,-0.311322,-0.284136,271.605,1.18286,-1.93848,-0.15719,272.451
FINO_MGC__2006_02_01_11_40.txt,2006-02-01,11:40,32.486,1,6000,6000,-0.0460657,1,5.44655,1,2.01511,272.839,272.839,101300.0,1.29348,1005.15,0.0223927,-9999,-9999,-9999,595.786,-9999,-9999,-9999,-9999,-2.03772,0.799011,0.156338,2.19435,-2.68308e-14,8.06293e-15,2.19435,4.46471,277.912,158.589,4.08553,-9999,0.188716,0.627429,-108.429,-0.368904,-9999,-0.0221983,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0366172,1.25803,4.68534,1.16247,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.802925,0.351273,0.100661,0.00109922,0.00360369,-1.94023,-0.375878,0.173327,271.439,1.02675,-1.78805,0.217734,272.209
FINO_MGC__2006_02_01_12_40.txt,2006-02-01,12:40,32.5276,1,6000,6000,-0.0839088,1,6.99045,0,0.0758728,272.802,272.802,101300.0,1.29366,1005.15,0.0223897,-9999,-9999,-9999,594.174,-9999,-9999,-9999,-9999,-2.72805,0.449093,0.0268021,2.76489,3.13036e-14,1.48045e-15,2.76489,4.24669,260.977,170.652,0.555418,-9999,0.254679,0.337529,-207.644,-0.192638,-9999,-0.0211086,0,773.749,-117.419,265.603,661.389,1008.66,1414.66,2119.42,-0.0692087,1.2124,6.16439,1.13401,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.290507,0.238492,0.146059,0.000718644,0.00474065,-2.78408,-0.618013,-0.215858,271.446,1.64246,-2.22329,-0.0454335,272.229
FINO_MGC__2006_02_01_13_40.txt,2006-02-01,13:40,32.5693,1,6000,6000,-0.0581899,1,7.46498,0,-1.00481,272.728,272.728,101300.0,1.29401,1005.15,0.0223836,-9999,-9999,-9999,590.972,-9999,-9999,-9999,-9999,-3.22043,0.688565,0.144777,3.2964,1.1719e-15,-4.08125e-15,3.2964,4.92236,263.49,167.931,2.51722,-9999,0.212058,0.39877,-112.248,-0.356354,-9999,-0.0270647,0,779.632,-118.312,267.622,666.418,1016.33,1425.42,2135.53,-0.0492013,1.18269,6.69237,1.11545,800009999,800009999,800009999,800009999,800009999,801019999,899999999,899999999,89999,89999,89,89,3,2,0,4,0.364605,0.333572,0.0993636,0.0015394,0.00514529,-3.14254,-0.672318,-0.012795,271.431,1.80526,-2.69744,0.145488,272.207
FINO_MGC__2006_02_01_14_40.txt,2006-02-01,14:40,32.611,1,6000,6000,0.103354,1,0.000707964,2,-4.07652,272.445,272.445,101300.0,1.29535,1005.15,0.0223604,-9999,-9999,-9999,578.921,-9999,-9999,-9999,-9999,-3.04413,-0.0270173,-0.0112354,3.04427,7.30585e-14,1.29306e-14,3.04427,4.8195,251.98,180.508,-0.211461,-9999,0.282469,0.434516,-2797310.0,-1.42995e-05,-9999,-1.92497e-06,0,861.859,-130.79,295.848,736.704,1123.52,1575.75,2360.76,0.0864432,1.19563,0.000630123,1.12353,800009999,800009999,800009999,800009999,800009999,810009999,899999999,899999999,89999,89999,89,89,2,0,0,4,0.457266,0.274554,0.137212,0.00215833,4.83957e-07,-2.81824,-1.33862,-0.193723,271.156,2.32785,-2.06904,-0.0691421,272.032
FINO_MGC__2006_02_01_16_40.txt,2006-02-01,16:40,32.6943,1,6000,6000,-0.0553472,0,11.4705,0,0.0160364,272.375,272.375,101300.0,1.29569,1005.15,0.0223546,-9999,-9999,-9999,575.944,-9999,-9999,-9999,-9999,-2.93522,2.29821,0.139698,3.73052,-1.6887e-14,7.55387e-15,3.73052,5.3023,290.146,141.94,2.14608,-9999,0.20668,0.323837,-67.6316,-0.591439,-9999,-0.0426144,0,696.554,-105.705,239.105,595.404,908.029,1273.52,1907.97,-0.0475447,1.16411,10.3915,1.10384,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.321864,0.200711,0.125098,0.00237953,0.00797899,-3.61867,0.873426,-0.0269866,270.929,0.577389,-3.65563,0.178071,271.871
FINO_MGC__2006_02_01_17_40.txt,2006-02-01,17:40,32.7359,0,6000,6000,-0.0602116,1,10.4538,1,-1.29273,272.462,272.462,101300.0,1.29527,1005.15,0.0223618,-9999,-9999,-9999,579.627,-9999,-9999,-9999,-9999,-2.0935,1.37733,0.113754,2.50853,1.22951e-14,1.45991e-15,2.50853,4.24968,285.19,146.659,2.59908,-9999,0.215605,0.21349,-84.2452,-0.474804,-9999,-0.0372411,0,767.316,-116.443,263.395,655.891,1000.27,1402.9,2101.8,-0.0489266,1.23065,9.12679,1.1454,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,3,0.212582,0.107512,0.106887,0.00165333,0.00701013,-2.64607,0.539698,-0.0283042,270.928,0.536793,-2.54173,0.111898,271.886
FINO_MGC__2006_02_01_18_40.txt,2006-02-01,18:40,32.7776,0,6000,6000,-0.0740968,0,-3.78592,1,2.34146,272.545,272.545,101300.0,1.29488,1005.15,0.0223686,-9999,-9999,-9999,583.145,-9999,-9999,-9999,-9999,1.00646,2.1256,-0.10479,2.35417,-2.28775e-14,5.32996e-15,2.35417,3.69102,8.17109,64.6628,-2.55121,-9999,0.239213,0.4189,317.706,0.125902,-9999,0.0121598,0,630.225,-95.6391,216.336,538.707,821.562,1152.25,1726.28,-0.0689053,1.07534,-3.65392,1.03612,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.300363,0.322222,0.215215,0.00108118,-0.00280736,-0.104055,2.14548,-0.216317,271.009,-2.00809,-0.868621,-0.120654,272.031
FINO_MGC__2006_02_01_19_40.txt,2006-02-01,19:40,32.8193,0,6000,6000,-0.0681473,1,7.56066,1,8.30352,272.881,272.881,101300.0,1.29329,1005.16,0.0223961,-9999,-9999,-9999,597.596,-9999,-9999,-9999,-9999,-0.729085,0.830978,0.117211,1.11168,1.00889e-14,2.23172e-16,1.11168,2.2636,300.232,131.263,6.05231,-9999,0.22955,0.182301,-140.577,-0.284541,-9999,-0.025337,0,815.934,-123.821,280.084,697.449,1063.65,1491.79,2234.97,-0.0471498,1.44534,5.91433,1.27836,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,0,0.151069,0.109623,0.10391,0.000717933,0.00454965,-1.00012,0.73495,0.0147028,271.344,-0.130734,-1.11665,0.0182408,272.162
FINO_MGC__2006_02_01_20_40.txt,2006-02-01,20:40,32.8609,0,6000,6000,0.126088,1,5.64397,0,2.12431,273.017,273.017,101300.0,1.29264,1005.16,0.0224073,-9999,-9999,-9999,603.561,-9999,-9999,-9999,-9999,-1.19131,2.29359,-0.031483,2.58472,3.75375e-14,2.78588e-15,2.58472,5.2305,313.166,117.448,-0.697907,-9999,0.312319,0.788619,-474.3,-0.0843348,-9999,-0.0139084,0,796.731,-120.907,273.492,681.034,1038.62,1456.68,2182.37,0.102937,1.2249,4.94303,1.14181,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,3,0.947125,0.425959,0.204154,0.000806757,0.00380436,-1.8904,1.75622,-0.168654,271.749,-0.817362,-2.50014,-0.0620733,272.368
FINO_MGC__2006_02_01_21_40.txt,2006-02-01,21:40,32.9026,0,6000,6000,-0.0532463,1,-1.196,1,0.466841,273.133,273.133,101300.0,1.29209,1005.16,0.0224169,-9999,-9999,-9999,608.672,-9999,-9999,-9999,-9999,-1.2488,1.9738,0.106989,2.33813,6.33168e-15,6.22231e-15,2.33813,5.07628,310.385,122.321,2.62268,-9999,0.203001,0.436122,614.622,0.0650806,-9999,0.00453635,0,679.01,-103.042,233.082,580.407,885.158,1241.45,1859.91,-0.0486691,1.09405,-1.14629,1.04337,800009999,800009999,800009999,800009999,800009999,811019999,899999999,899999999,89999,89999,89,89,1,4,0,8,0.337921,0.405692,0.128632,0.000910006,-0.000882609,-1.86311,1.35231,0.183791,271.809,-0.532647,-2.24995,0.189195,272.521
FINO_MGC__2006_02_01_22_40.txt,2006-02-01,22:40,32.9442,0,5997,5997,0.162585,1,3.84759,0,2.26859,273.275,273.275,101300.0,1.29142,1005.16,0.0224285,-9999,-9999,-9999,614.973,-9999,-9999,-9999,-9999,-1.41766,2.93527,-0.0662126,3.26036,2.92398e-14,6.93119e-15,3.26036,5.15292,316.928,115.779,-1.16366,-9999,0.354819,0.680519,-1020.18,-0.0392088,-9999,-0.00835372,0,992.704,-150.647,340.763,848.549,1294.09,1814.98,2719.17,0.137269,1.18443,3.44601,1.11654,800009999,800009999,800009999,800009999,800009999,810009999,899999999,899999999,89999,89999,89,89,1,1,0,3,0.614303,0.594677,0.152057,0.00120214,0.00265469,-2.51902,2.03518,-0.25749,271.86,-0.942437,-3.18946,-0.0873466,272.642
FINO_MGC__2006_02_01_23_40.txt,2006-02-01,23:40,32.9859,0,5997,5997,-0.00400227,1,4.93246,1,2.49021,273.366,273.366,101300.0,1.29099,1005.16,0.022436,-9999,-9999,-9999,619.058,-9999,-9999,-9999,-9999,-1.68333,3.24546,0.083625,3.657,4.61352e-15,-3.60578e-15,3.657,5.02682,314.726,117.415,1.3103,-9999,0.0556791,0.341232,-3.0751,-13.0077,-9999,-0.0682674,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.00342961,1.16698,4.46121,1.10563,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,0,0,9,0.256506,0.297128,0.128831,0.000786097,0.00343791,-2.87649,2.05306,0.0711931,271.953,-0.966336,-3.4546,0.194321,272.903
FINO_MGC__2006_02_02_00_40.txt,2006-02-02,00:40,33.0277,0,5997,5997,0.0882338,1,9.07446,0,3.49343,273.528,273.528,101300.0,1.29022,1005.16,0.0224493,-9999,-9999,-9999,626.356,-9999,-9999,-9999,-9999,-1.98088,2.92884,0.0588109,3.53631,-6.88429e-14,6.86976e-15,3.53631,5.79449,309.362,124.072,0.952908,-9999,0.261508,0.783683,-173.173,-0.230982,-9999,-0.0267568,0,841.652,-127.724,288.912,719.432,1097.18,1538.81,2305.42,0.0752902,1.17192,8.18465,1.10872,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,0,1,0,3,0.40207,1.04051,0.12479,0.00162385,0.006311,-3.08991,1.61266,0.0914348,272.147,-0.444948,-3.50963,0.151006,273.163
FINO_MGC__2006_02_02_01_40.txt,2006-02-02,01:40,33.0694,0,5997,5997,0.0765282,1,11.6928,1,7.15805,273.701,273.701,101300.0,1.28941,1005.17,0.0224635,-9999,-9999,-9999,634.251,-9999,-9999,-9999,-9999,-2.30039,4.61742,0.0620728,5.15909,9.61535e-16,-8.11809e-15,5.15909,7.16438,315.442,116.482,0.689383,-9999,0.243621,0.394901,-108.661,-0.368117,-9999,-0.0370319,0,754.494,-114.497,258.993,644.93,983.559,1379.46,2066.68,0.0681229,1.12338,10.8425,1.07843,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,1,0,0,3,0.358964,0.288497,0.142342,0.0017644,0.00836567,-3.75366,3.32002,0.143639,272.372,-1.60621,-4.82539,0.266205,273.445
FINO_MGC__2006_02_02_02_40.txt,2006-02-02,02:40,33.111,0,5997,5997,-0.0608432,1,5.52344,0,1.86364,273.759,273.759,101300.0,1.28913,1005.17,0.0224683,-9999,-9999,-9999,636.928,-9999,-9999,-9999,-9999,-2.05624,4.71057,0.0177341,5.13984,-3.07924e-14,1.43838e-15,5.13984,6.6676,318.406,113.582,0.19769,-9999,0.217249,0.650203,-163.121,-0.245217,-9999,-0.0196208,0,753.88,-114.404,258.783,644.405,982.759,1378.33,2064.99,-0.0541408,1.12379,5.12054,1.07868,800009999,800009999,800009999,800009999,800009999,810019999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.171757,1.01523,0.113423,0.0010434,0.00395166,-3.69528,3.48516,0.0120283,272.586,-1.79238,-4.79097,0.168715,273.636
FINO_MGC__2006_02_02_03_40.txt,2006-02-02,03:40,33.1527,0,5997,5997,0.0549856,0,9.91398,1,8.82397,273.84,273.84,101300.0,1.28875,1005.17,0.0224749,-9999,-9999,-9999,640.672,-9999,-9999,-9999,-9999,-1.59739,4.62376,-0.0307345,4.89201,4.58131e-14,-4.6456e-15,4.89201,6.83081,322.85,109.059,-0.359968,-9999,0.206557,0.399771,-78.1123,-0.512083,-9999,-0.037051,0,678.418,-102.952,232.879,579.901,884.386,1240.36,1858.29,0.0486883,1.12934,9.16149,1.08214,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,0,0,4,0.347479,0.318594,0.133469,0.0016253,0.00707225,-3.28066,3.70327,-0.0089876,272.867,-2.11163,-4.42786,0.074463,273.786
FINO_MGC__2006_02_02_04_40.txt,2006-02-02,04:40,33.1944,0,5997,5997,-0.395307,1,20.3405,1,5.33512,274.023,274.023,101300.0,1.28789,1005.17,0.0224899,-9999,-9999,-9999,649.183,-9999,-9999,-9999,-9999,-1.34388,4.05387,0.146905,4.27334,-9.14162e-14,-8.06566e-15,4.27334,7.19057,322.124,108.341,1.97005,-9999,0.554023,1.21058,-734.634,-0.0544489,-9999,-0.0283605,0,1189.51,-180.512,408.319,1016.77,1550.64,2174.8,3258.24,-0.345029,1.14572,18.6208,1.09236,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,0,0,0,0.605391,1.5799,0.235874,0.00212356,0.0143839,-2.77417,3.30499,0.201164,273.008,-1.92015,-3.85134,0.280177,273.942
FINO_MGC__2006_02_02_05_40.txt,2006-02-02,05:40,33.236,0,5997,5997,0.048909,1,8.07343,0,1.58164,274.227,274.227,101300.0,1.28693,1005.17,0.0225067,-9999,-9999,-9999,658.805,-9999,-9999,-9999,-9999,-1.26174,5.64653,-0.00813645,5.78579,3.25956e-14,-7.11541e-15,5.78579,7.82497,329.372,102.596,-0.080574,-9999,0.194947,0.43707,-80.6383,-0.496042,-9999,-0.0320143,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0440062,1.11141,7.53835,1.07098,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,2,0,1,0.275505,0.469104,0.129531,0.00143605,0.00582746,-3.32644,4.56467,-0.0202752,272.934,-2.92331,-4.904,0.0875732,274.088
FINO_MGC__2006_02_02_06_40.txt,2006-02-02,06:40,33.2777,0,5997,5997,-0.130458,1,6.38166,0,3.83447,274.342,274.342,101300.0,1.2864,1005.18,0.0225161,-9999,-9999,-9999,664.247,-9999,-9999,-9999,-9999,-1.15197,3.74506,0.080333,3.91906,-3.49866e-17,9.28235e-16,3.91906,5.79912,325.288,107.098,1.17453,-9999,0.318455,0.45704,-444.694,-0.0899496,-9999,-0.0154978,0,1040.84,-157.951,357.285,889.691,1356.83,1902.98,2851.01,-0.112736,1.1572,5.80402,1.09952,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,2,0.414643,0.390624,0.108813,0.000749081,0.00448861,-2.46617,3.14172,0.24254,272.985,-1.85991,-3.46375,0.230949,274.167
FINO_MGC__2006_02_02_07_40.txt,2006-02-02,07:40,33.3193,0,5997,5997,0.0901646,1,4.69306,0,1.26289,274.253,274.253,101300.0,1.28681,1005.17,0.0225088,-9999,-9999,-9999,660.017,-9999,-9999,-9999,-9999,-0.310384,4.84537,-0.0418123,4.85548,-1.85855e-16,3.56624e-15,4.85548,6.04775,338.142,93.6652,-0.4934,-9999,0.264704,0.660193,-347.277,-0.115182,-9999,-0.0137069,0,714.405,-108.414,245.232,610.662,931.298,1306.16,1956.86,0.0797775,1.1302,4.33469,1.08267,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,4,0,7,0.337597,0.79017,0.19262,0.00138044,0.0033512,-2.27787,4.14637,0.0204551,272.859,-3.0308,-3.73906,0.0982461,274.043
FINO_MGC__2006_02_02_08_40.txt,2006-02-02,08:40,33.361,1,5997,5997,-0.0761337,1,1.47121,1,3.58822,274.162,274.162,101300.0,1.28724,1005.17,0.0225013,-9999,-9999,-9999,655.718,-9999,-9999,-9999,-9999,-1.35061,3.74479,0.0162505,3.98094,-2.71531e-14,-2.05128e-15,3.98094,5.72004,321.462,109.833,0.233886,-9999,0.243197,0.390461,-859.117,-0.0465594,-9999,-0.00467536,0,794.911,-120.631,272.867,679.478,1036.25,1453.35,2177.38,-0.0659131,1.15506,1.33967,1.09819,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,1,0.403119,0.253304,0.124498,0.000783119,0.00103537,-3.01104,2.96206,-0.0441309,272.731,-1.56728,-3.79532,0.0738954,273.959
